timestamp,rss,cpu
2026-03-27 13:29:51,0.3352203369140625,0.0
2026-03-27 13:29:52,0.335235595703125,0.0
2026-03-27 13:29:53,0.335235595703125,0.1
2026-03-27 13:29:54,0.335235595703125,0.0
2026-03-27 13:29:55,0.335235595703125,0.0
2026-03-27 13:29:56,0.335235595703125,0.0
2026-03-27 13:29:57,0.335235595703125,0.0
2026-03-27 13:29:58,0.335235595703125,0.0
2026-03-27 13:29:59,0.335235595703125,0.1
2026-03-27 13:30:00,0.335235595703125,0.0
2026-03-27 13:30:01,0.335235595703125,0.0
2026-03-27 13:30:02,0.335235595703125,0.1
2026-03-27 13:30:03,0.335235595703125,0.1
2026-03-27 13:30:04,0.335235595703125,0.1
2026-03-27 13:30:05,0.335235595703125,0.0
2026-03-27 13:30:06,0.335235595703125,0.0
2026-03-27 13:30:07,0.335235595703125,0.1
2026-03-27 13:30:08,0.335235595703125,0.1
2026-03-27 13:30:09,0.335235595703125,0.1
2026-03-27 13:30:10,0.335235595703125,0.0
2026-03-27 13:30:11,0.335235595703125,0.0
2026-03-27 13:30:12,0.335235595703125,0.0
2026-03-27 13:30:13,0.3352508544921875,0.1
2026-03-27 13:30:14,0.3352508544921875,0.1
2026-03-27 13:30:15,0.3352508544921875,0.0
2026-03-27 13:30:16,0.3352508544921875,0.0
2026-03-27 13:30:17,0.3352508544921875,0.0
2026-03-27 13:30:18,0.3352508544921875,0.1
2026-03-27 13:30:19,0.3352508544921875,0.1
2026-03-27 13:30:20,0.3352508544921875,0.0
2026-03-27 13:30:21,0.3352508544921875,0.0
2026-03-27 13:30:22,0.3352508544921875,0.1
2026-03-27 13:30:23,0.3352508544921875,0.1
2026-03-27 13:30:24,0.3352508544921875,0.1
2026-03-27 13:30:25,0.3352508544921875,0.0
2026-03-27 13:30:26,0.3352508544921875,0.0
2026-03-27 13:30:27,0.3352508544921875,0.1
2026-03-27 13:30:28,0.3352508544921875,0.1
2026-03-27 13:30:29,0.3352508544921875,0.1
2026-03-27 13:30:30,0.3352508544921875,0.1
2026-03-27 13:30:31,0.3352508544921875,0.0
2026-03-27 13:30:32,0.3352508544921875,0.1
2026-03-27 13:30:33,0.3352508544921875,0.1
2026-03-27 13:30:34,0.3352508544921875,0.1
2026-03-27 13:30:35,0.3352508544921875,0.1
2026-03-27 13:30:36,0.3352508544921875,0.1
2026-03-27 13:30:37,0.3352508544921875,0.1
2026-03-27 13:30:38,0.3352508544921875,0.1
2026-03-27 13:30:39,0.3352508544921875,0.1
2026-03-27 13:30:40,0.3352508544921875,0.1
2026-03-27 13:30:41,0.3352508544921875,0.1
2026-03-27 13:30:42,0.3352508544921875,0.1
2026-03-27 13:30:43,0.3352508544921875,0.1
2026-03-27 13:30:44,0.3352508544921875,0.1
2026-03-27 13:30:45,0.3352508544921875,0.1
2026-03-27 13:30:46,0.3352508544921875,0.1
2026-03-27 13:30:47,0.3352508544921875,0.0
2026-03-27 13:30:48,0.3352508544921875,0.0
2026-03-27 13:30:49,0.3352508544921875,0.0
