timestamp,rss,cpu
2026-03-06 14:00:40,0.2273712158203125,0.0
2026-03-06 14:00:41,0.227386474609375,0.0
2026-03-06 14:00:42,0.227386474609375,0.1
2026-03-06 14:00:43,0.227386474609375,0.1
2026-03-06 14:00:44,0.227386474609375,0.1
2026-03-06 14:00:45,0.227386474609375,0.1
2026-03-06 14:00:46,0.227386474609375,0.1
2026-03-06 14:00:47,0.227386474609375,0.1
2026-03-06 14:00:48,0.227386474609375,0.0
2026-03-06 14:00:49,0.227386474609375,0.1
2026-03-06 14:00:50,0.227386474609375,0.0
2026-03-06 14:00:51,0.227386474609375,0.0
2026-03-06 14:00:52,0.227386474609375,0.1
2026-03-06 14:00:53,0.227386474609375,0.1
2026-03-06 14:00:54,0.227386474609375,0.0
2026-03-06 14:00:55,0.227386474609375,0.1
2026-03-06 14:00:56,0.227386474609375,0.1
2026-03-06 14:00:57,0.227386474609375,0.1
2026-03-06 14:00:58,0.2274017333984375,0.1
2026-03-06 14:00:59,0.2274017333984375,0.1
2026-03-06 14:01:00,0.2274017333984375,0.0
2026-03-06 14:01:01,0.2274017333984375,0.1
2026-03-06 14:01:02,0.2274017333984375,0.1
2026-03-06 14:01:03,0.2274017333984375,0.1
2026-03-06 14:01:04,0.2274017333984375,0.1
2026-03-06 14:01:05,0.2274017333984375,0.1
2026-03-06 14:01:06,0.2274017333984375,0.1
2026-03-06 14:01:07,0.2274017333984375,0.1
2026-03-06 14:01:08,0.2274017333984375,0.1
2026-03-06 14:01:09,0.2274017333984375,0.1
2026-03-06 14:01:10,0.2274017333984375,0.1
2026-03-06 14:01:11,0.2274017333984375,0.0
2026-03-06 14:01:12,0.2274017333984375,0.1
2026-03-06 14:01:13,0.2274017333984375,0.1
2026-03-06 14:01:14,0.2274017333984375,0.1
2026-03-06 14:01:15,0.2274017333984375,0.0
2026-03-06 14:01:16,0.2274017333984375,0.0
2026-03-06 14:01:17,0.2274017333984375,0.0
2026-03-06 14:01:18,0.2274017333984375,0.0
2026-03-06 14:01:19,0.2274017333984375,0.1
2026-03-06 14:01:20,0.2274017333984375,0.1
2026-03-06 14:01:21,0.2274017333984375,0.1
2026-03-06 14:01:22,0.2274017333984375,0.0
2026-03-06 14:01:23,0.2274017333984375,0.1
2026-03-06 14:01:24,0.2274017333984375,0.0
